Date,Open,High,Low,Close,Volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,WILLR,MOM
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927,35.63574682093274,-4894.276066934108,-842.9980853163775,-4051.2779816177303,-70.48130237376314,-8418.130000000005
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372,37.59229460680173,-4697.061016653817,-516.6264280288697,-4180.4345886249475,-57.32679716830703,-7201.8499999999985
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695,36.62523961859089,-4545.829726358388,-292.31611018675267,-4253.5136161716355,-60.66176797706848,-5029.919999999998
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302,32.948794196900614,-4604.348804031673,-280.6681502880301,-4323.680653743643,-73.11032204909847,-7199.440000000002
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242,31.69381167568256,-4681.537610709813,-286.2855655729354,-4395.252045136877,-77.21567512905082,-2055.3300000000017
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816,34.375232411552055,-4605.17525000796,-167.93856389686607,-4437.236686111094,-66.48941232669358,-4872.889999999999
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321,38.43895919642141,-4362.505420398156,59.78501257035077,-4422.290432968507,-54.284565351988604,9.490000000005239
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474,37.49386530030121,-4171.938739987076,200.28135438514528,-4372.220094372221,-51.413551384523096,-798.7299999999959
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851,39.86006879045195,-3901.872095904473,376.27839877419865,-4278.150494678672,-42.77429346475352,2932.3799999999974
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308,43.98176861827498,-3513.669202724028,611.5850335637151,-4125.254236287743,-26.73783775012346,435.6200000000026
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576,39.75547968322907,-3359.8152071812437,612.3512232851995,-3972.166430466443,-40.97117467838477,-1496.6800000000003
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896,37.588856495727086,-3307.0021313892503,532.1314392617546,-3839.133570651005,-54.63669894387016,-3708.6100000000006
2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409,38.350333910259565,-3205.626278487951,506.8058337304433,-3712.432112218394,-67.6271518890408,-2716.769999999997
2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312,34.71980462478262,-3267.22768970787,356.16353800841944,-3623.3912277162894,-96.27632486340248,-2074.2999999999956
2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614,34.406572828336586,-3294.113038216834,263.4225515995645,-3557.5355898163984,-75.90345751230902,-1222.4199999999983
2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945,45.15974194007413,-2957.6419803453173,479.9148875768651,-3437.5568679221824,-32.060302042729006,1742.3800000000047
2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997,43.7520125703782,-2718.6379095873417,575.1351666678729,-3293.7730762552146,-33.232497685981535,-622.8500000000058
2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706,45.45662995323225,-2446.1102996249683,678.1302213041972,-3124.2405209291655,-25.187042441995878,675.4300000000003
2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114,41.83061152964371,-2348.9164137612897,620.2592857343006,-2969.1756994955904,-46.55592477400644,-2050.0800000000017
2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094,50.10316888115831,-1967.6966295232342,801.183255977885,-2768.879885501119,-5.314736071854609,-217.9100000000035
2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417,53.19553247295557,-1526.5384893991359,993.8731168815866,-2520.4116062807225,-5.207791612619095,3673.090000000004
2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926,52.34086077291157,-1192.8781973999212,1062.026727104641,-2254.904924504562,-11.6185182787366,4633.870000000003
2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044,48.253408654855136,-1061.6705247805949,954.5875197791738,-2016.2580445597687,-29.037260928928752,2551.529999999999
2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361,47.679903846949415,-967.3405188847682,839.1340205400004,-1806.4745394247686,-31.528537788037593,4519.529999999999
2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908,42.85191673205889,-1063.4493687511713,594.4201365388781,-1657.8695052900493,-53.416562871129415,2448.8499999999985
2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075,42.18000371174486,-1153.075283959879,403.8353770641363,-1556.9106610240153,-56.61752068669195,-1894.0400000000009
2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697,42.47348481056961,-1202.1645875113172,283.7968588101585,-1485.9614463214757,-55.65043594125658,-1062.8199999999997
2021-06-21,35608.32,35742.84,31254.29,31616.31,3321.749211,34.89899605754644,-1544.1729639403711,-46.569214095116195,-1497.603749845255,-94.04928115555812,-5720.34
2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597,37.5530254064719,-1724.3250199581234,-181.37701609029477,-1542.9480038678287,-70.63476752454537,-3032.5999999999985
2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088,40.99095795980457,-1752.655149089318,-167.76571617719128,-1584.8894329121267,-61.32458873161293,-5353.440000000002
2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571,43.811799530530394,-1675.98963602585,-72.88016249097836,-1603.1094735348715,-53.441054454198444,-5869.529999999999
2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848,37.79058889112586,-1840.980477517136,-190.29680318581154,-1650.6836743313245,-77.8402948951381,-8561.990000000002
2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429,39.76903030697248,-1895.08019119245,-195.51721348890032,-1699.5629777035497,-72.42524784520555,-6080.07
2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534,46.320769557440094,-1722.7653777905725,-18.56192006961828,-1704.2034577209542,-53.127760257395515,-3401.550000000003
2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894,45.86668059237048,-1584.4480125578702,95.80435613046734,-1680.2523686883376,-54.758643890523985,-1336.689999999995
2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945,49.59719949887007,-1343.6094157224725,269.31436237269213,-1612.9237780951646,-39.2841922951776,429.0899999999965
2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277,47.424035055757365,-1210.2517752876447,322.13760224601606,-1532.3893775336608,-41.99410975246045,-556.6599999999962
2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139,43.8501820108327,-1213.9966236616383,254.7142030976181,-1468.7108267592564,-49.970638044355155,1890.670000000002
2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379,44.70107444574611,-1179.9612014627783,230.99970023718265,-1410.960901699961,-36.03820606533482,1300.5999999999985
2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886,47.32052330514766,-1069.3594182418747,273.2811867664691,-1342.6406050083438,-24.6986838593105,1016.3500000000058
2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907,49.08385729701129,-922.6646944278764,335.9807284643739,-1258.6454228922503,-17.00036445393507,627.3199999999997
2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232,44.83746613871721,-922.9438174291208,268.5612843705037,-1191.5051017996245,-37.2257612467405,2111.9299999999967
2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226,46.462606658384956,-871.6816623169507,255.85875158613908,-1127.5404139030898,-37.04667554305833,1946.1599999999962
2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842,45.44852184727166,-850.3934021884197,221.717609371736,-1072.1110115601557,-42.65075123447022,-835.6699999999983
2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321,42.69337334588505,-903.1174900969636,135.19481717055373,-1038.3123072675173,-58.037013932210456,-1622.5900000000038
2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004,46.015738250716154,-859.5722314487066,142.9920606550487,-1002.5642921037553,-43.53249349012892,-2122.1699999999983
2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288,45.17500327985728,-837.8851800126213,131.74328967290728,-969.6284696855286,-66.96684306644633,-1515.1900000000023
2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624,47.75154702993627,-755.6429011950313,171.1884547923978,-926.8313559874291,-52.74293787184361,712.6800000000003
2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472,44.15455981836844,-772.2557835892876,123.66045791851332,-895.9162415078009,-77.59198951154853,-701.2699999999968
2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775,43.03521068708034,-805.2184033159574,72.55827055347481,-877.7766738694322,-83.69822396597684,-1945.270000000004
2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934,43.454716708879175,-814.0554597591836,50.97697128819891,-865.0324310473825,-71.56319468316721,-2447.230000000003
2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992,40.34326076575127,-887.6722366333997,-18.11184446881373,-869.560392164586,-84.7334275971056,-1823.5099999999984
2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452,38.78539314059711,-974.8058112598301,-84.19633527619521,-890.6094759836349,-92.83999512551794,-2833.079999999998
2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012,39.35146660169231,-1023.0821354114814,-105.9781275422772,-917.1040078692042,-90.57864164432532,-2360.6100000000006
2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181,40.812650590759574,-1027.2285188874266,-88.09960881457789,-939.1289100728487,-82.54798313956091,-1093.0999999999985
2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478,37.417596718834176,-1095.7684088598871,-125.31159902963066,-970.4568098302565,-91.69096863923912,-2993.0
2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764,34.1994397684467,-1217.8580843783711,-197.92101963849166,-1019.9370647398795,-91.1959003254481,-3728.25
2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604,45.80785123534925,-1112.5872821848425,-74.12017395597036,-1038.4671082288721,-47.04799034623592,-2081.760000000002
2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007,46.46095304159704,-1005.4214140026197,26.43655538100211,-1031.8579693836218,-44.253040007425945,-807.2700000000004
2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513,51.96345504151274,-804.0054042985685,182.28205206804273,-986.2874563666112,-19.58507379560006,881.8400000000038
2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126,54.393838768052234,-586.003397786295,320.22724686425306,-906.230644650548,-7.707973637798238,1423.6699999999983
2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594,58.363532668098976,-319.2235533930725,469.6056730059804,-788.8292263990529,-0.3856495201460475,3495.4799999999996
2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596,63.97943555122639,41.95989795082278,664.6312994799006,-622.6714015290778,-29.417972137143423,5853.48
2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946,69.28216859049985,500.97986811540613,898.9210157155871,-397.941147600181,-9.778891716138604,7954.940000000002
2021-07-28,39478.73,40904.2,38801.68,40004.07,1508.581574,70.45267096211252,899.0093049325005,1037.5603620261452,-138.55105709364472,-7.747345626308233,8231.849999999999
2021-07-29,40015.28,40638.33,39246.14,40024.95,690.60712,70.49838824038368,1202.2762505307037,1072.6618460994787,129.61440443122495,-7.5676331662443586,9217.949999999997
2021-07-30,40036.67,42304.59,38319.41,42184.71,880.797299,74.8355810427093,1598.4659514919113,1175.081237648549,423.38471384336225,-0.9208115861878086,12391.57
2021-07-31,42202.67,42406.06,41042.3,41467.43,613.804641,71.09720140665543,1833.435934279274,1128.0409763487294,705.3949579305447,-7.153963059109369,9329.529999999999
2021-08-01,41454.28,42572.97,39435.07,39867.61,726.429297,63.48025321921103,1869.0144001750232,930.8955537955827,938.1188463794405,-20.360448637912963,7579.16
2021-08-02,39854.9,40448.59,38690.0,39134.75,720.230539,60.29360358326722,1817.1281908320962,703.2074755621245,1113.9207152699717,-25.875928422038143,5517.559999999998
2021-08-03,39131.81,39772.59,37624.27,38207.64,854.945391,56.43409374832551,1681.8110958673205,454.312304477879,1227.4987913894415,-33.355058964841156,3950.6900000000023
2021-08-04,38187.16,39960.18,37502.81,39717.83,910.347618,60.83228540474594,1677.0984876086877,359.6797569753969,1317.4187306332908,-26.301152311670407,4341.4100000000035
2021-08-05,39734.44,41351.73,37324.64,40850.68,949.729226,63.785753937258,1744.6638402538156,341.7960876964198,1402.8677525573958,-16.271874049313805,3612.3300000000017
2021-08-06,40879.64,43357.2,39871.81,42778.58,1078.789467,68.18281633957334,1931.510041440124,422.91383110618267,1508.5962103339414,-5.814680304129583,3327.4300000000003
2021-08-07,42840.78,44703.76,42466.76,44569.13,739.671574,71.62833521809638,2198.723902296173,552.1021535697853,1646.6217487263878,-1.2414839897162855,4565.059999999998
2021-08-08,44591.85,45323.78,43267.87,43800.1,897.223522,68.21173991953461,2321.675686131588,540.0431499241602,1781.6325362074278,-15.093322872771441,3775.1500000000015
2021-08-09,43787.81,46450.0,42792.26,46259.86,898.425457,72.69758154300712,2587.767759664959,644.908178766025,1942.8595808989342,-1.8897553276708834,4075.1500000000015
2021-08-10,46266.87,46729.77,44646.75,45607.09,536.456836,69.8793406472261,2714.6814040610116,617.4574585296618,2097.2239455313497,-11.936889761226066,4139.659999999996
2021-08-11,45571.98,46756.6,45337.43,45514.26,572.938043,69.46691184293998,2775.7733886555143,542.8395544993314,2232.933834156183,-13.171599540286394,5646.6500000000015
2021-08-12,45514.26,46225.03,43774.29,44413.58,802.047075,64.5985758669436,2704.2012012163905,377.0138936481658,2327.1873075682247,-24.84128431418281,5278.830000000002
2021-08-13,44417.93,47887.04,44232.45,47810.29,571.206019,71.28624299529396,2888.2716389638954,448.86746511653655,2439.404173847359,-0.7266340983109854,9602.650000000001
2021-08-14,47808.98,48142.35,46007.85,47057.95,525.211238,68.21256300787581,2939.5558663847187,400.1213540298877,2539.434512354831,-10.024302740598534,7340.119999999995
2021-08-15,47088.11,47369.86,45498.97,47026.59,444.754706,68.08079071629405,2943.7349520690186,323.4403517713499,2620.2946002976687,-10.314197736859299,6175.909999999996
2021-08-16,46968.06,48042.76,45666.66,45910.68,601.57376,63.38826768657541,2824.4438659006555,163.31941248238945,2661.124453418266,-20.629782088815453,3132.0999999999985
2021-08-17,45892.51,47165.41,44387.37,44684.76,560.283212,58.608975364652984,2601.0006061858294,-48.0990777859497,2649.099683971779,-31.962309952845814,115.63000000000466
2021-08-18,44687.23,46015.73,44210.52,44712.79,553.942528,58.68567636170381,2398.533202065264,-200.45318552521212,2598.986387590476,-31.703197811736473,912.6900000000023
2021-08-19,44719.39,47037.31,43946.05,46766.09,571.692102,63.954989214571896,2376.3671936851533,-178.09535512425828,2554.4625488094116,-16.640509567694515,506.2299999999959
2021-08-20,46773.08,49398.55,46654.37,49330.28,530.624469,69.23248854225386,2536.470324513444,-14.393779436773912,2550.864103950218,-0.9848826926378895,3723.1900000000023
2021-08-21,49326.73,49786.94,48250.0,48828.44,423.011787,67.15999383471886,2592.9687851394483,33.68374495138414,2559.285040188064,-13.703271629295411,3314.1800000000003
2021-08-22,48811.93,49491.21,48053.85,49237.98,334.488609,68.0018239274041,2640.3543165684896,64.85542110434017,2575.4988954641494,-7.848250384577982,4824.4000000000015
2021-08-23,49256.32,50519.73,49033.55,49511.25,347.963542,68.58058540869602,2669.1895412884696,74.95251665945625,2594.2370246290134,-14.950544367750695,1700.9599999999991
2021-08-24,49471.73,49855.83,47600.74,47687.62,408.902002,60.69141859639085,2515.888369302258,-62.67892426140452,2578.5672935636626,-41.98554875590028,629.6700000000055
2021-08-25,47691.39,49249.38,47124.15,48992.13,317.386566,63.89132226528028,2471.172996728419,-85.9154374681948,2557.088434196614,-22.646410019213057,1965.5400000000009
2021-08-26,48981.39,49352.48,46289.31,46832.32,493.754659,55.793211508086564,2235.6855339229514,-257.1223202189299,2492.8078541418813,-56.093542734054644,921.6399999999994
2021-08-27,46853.72,49145.45,46346.8,49065.69,342.391413,61.26109211496298,2203.869481480804,-231.15069812886168,2435.020179609666,-22.119117450195336,4380.93
2021-08-28,49058.85,49294.85,48351.66,48893.12,196.051516,60.63698809072594,2140.0607853340334,-235.96751542050606,2376.0283007545395,-24.74428326295166,4180.330000000002
2021-08-29,48904.82,49625.73,47766.64,48766.23,286.036849,60.15173624352744,2055.557780827774,-256.3764159414127,2311.9341967691867,-26.67455671708997,2000.1400000000067
2021-08-30,48766.23,48864.24,46860.25,46973.36,330.597106,53.62222742780823,1822.9055946097287,-391.22288172756635,2214.128476337295,-53.948016940283104,-2356.9199999999983
2021-08-31,46971.17,48244.76,46700.0,47104.02,286.739779,54.01400222637806,1630.2774077481954,-467.0808548712798,2097.358262619475,-51.96039356950759,-1724.4200000000055
2021-09-01,47094.77,49154.87,46523.64,48824.52,310.557194,58.9334012519169,1598.027091457836,-399.46493692931153,1997.4920283871475,-25.787838775237105,-413.4600000000064
2021-09-02,48824.63,50368.39,48599.52,49262.09,350.822048,60.10239139114755,1589.4544836353816,-326.4300358014127,1915.8845194367943,-29.728490315382516,-249.1600000000035
2021-09-03,49261.75,51036.51,48344.77,50006.77,526.533146,62.080679297702744,1624.0292839609756,-233.48418838065504,1857.5134723416306,-21.691523424334434,2319.149999999994
2021-09-04,49993.48,50527.47,49374.49,49924.04,214.21538,61.714572013669454,1626.0108023475768,-185.20213599524322,1811.21293834282,-23.434234917425012,931.9100000000035
2021-09-05,49938.74,51884.48,49461.18,51766.08,223.970273,66.45770593522923,1755.9765982077588,-44.18907210804923,1800.165670315808,-2.116110859902409,4933.760000000002
2021-09-06,51771.94,52777.26,51000.0,52670.46,306.111485,68.5197887146906,1909.934796124333,87.81530064681988,1822.119495477513,-1.6461285922364177,3604.769999999997
2021-09-07,52655.13,52921.17,42842.06,46854.08,1137.487028,48.05727508497755,1544.8069478125399,-221.85003813197864,1766.6569859445185,-60.19469973043251,-2039.0400000000009
2021-09-08,46852.57,47332.92,44404.0,46076.92,848.989813,46.07724485840752,1179.1378136900603,-470.0153378035666,1649.1531514936269,-67.90530116250343,-2689.310000000005
2021-09-09,46063.39,47399.7,45523.81,46376.72,487.663798,46.98468892309249,903.1231038939295,-596.8240380797579,1499.9471419736874,-64.93083218657199,-596.6399999999994
2021-09-10,46370.43,47046.55,44129.41,44855.96,465.792272,43.028994593943956,555.2660736674006,-755.7448546450296,1311.0109283124302,-80.01906914400179,-2248.0599999999977
2021-09-11,44838.69,45988.21,44722.75,45148.04,247.914549,44.00409306254774,299.7005249296053,-809.04832270626,1108.7488476358653,-77.12119423242724,-3676.479999999996
2021-09-12,45162.55,46482.91,44747.08,46027.77,225.996135,46.94931387924724,166.23360754324676,-754.0121920740949,920.2457996173416,-68.39294342456826,-3234.3199999999997
2021-09-13,46032.51,46868.0,43400.01,44966.38,769.224898,43.94606162739269,-24.898177959381428,-756.1151820613785,731.2170041019971,-78.92353590743627,-5040.389999999999
2021-09-14,44953.61,47253.93,44646.41,47115.67,401.86439,50.80820713458918,-2.9082301000817097,-587.300187361663,584.3919572615813,-57.599331687023955,-2808.3700000000026
2021-09-15,47088.05,48449.82,46693.49,48122.51,242.342119,53.6695533183709,94.6712245486633,-391.77658617033444,486.44781071899774,-47.6099576252268,-3643.5699999999997
2021-09-16,48132.64,48483.87,47019.16,47778.21,235.202393,52.54401000505322,142.5779628113669,-275.0958783261047,417.6738411374716,-51.02593383741222,-4892.25
2021-09-17,47761.34,48149.99,46750.0,47297.06,321.851847,50.9363643694325,140.10457583414973,-222.0554122426575,362.1599880768072,-55.799668819965255,442.9799999999959
2021-09-18,47297.06,48822.96,47043.47,48298.24,309.632992,54.08442778044723,216.43631451771216,-116.57893884727605,333.0152533649882,-45.86645051001527,2221.3199999999997
2021-09-19,48280.26,48358.1,46841.36,47253.0,317.519974,50.44533369676766,190.3929039191571,-114.0978795566649,304.490783475822,-56.23681059141133,876.2799999999988
2021-09-20,47260.38,47335.39,42477.34,43024.3,1333.091361,39.009517609504385,-169.51339103889768,-379.20333961177573,209.68994857287808,-94.76284083521078,-1831.6599999999962
2021-09-21,43017.59,43628.08,39601.76,40711.34,670.608756,34.41406709312933,-634.0691105525984,-675.0072473003812,40.93813674778278,-87.96707586865055,-4436.700000000004
2021-09-22,40742.78,44044.97,40573.44,43569.32,308.481947,43.30200411565144,-762.8243995100347,-643.010029006254,-119.81437050378071,-56.97349585737215,-2458.449999999997
2021-09-23,43545.89,44970.0,43081.39,44873.52,492.04772,46.842197463967054,-750.9691484138893,-504.9238223280869,-246.04532608580246,-42.830000433783056,-92.86000000000058
2021-09-24,44856.8,45166.9,40701.68,42825.93,495.596922,42.369252420579514,-896.4633061201748,-520.3343840274979,-376.128922092677,-65.03524487051577,-4289.739999999998
2021-09-25,42816.59,42971.84,41660.34,42691.47,428.330488,42.08505574142158,-1010.9645031137552,-507.86846481686257,-503.09603829689263,-66.49340649806966,-5431.040000000001
2021-09-26,42674.74,43947.66,40753.56,43157.31,299.6972,43.499064786747,-1051.9914294977425,-439.1163129606799,-612.8751165370626,-61.44156942697266,-4620.9000000000015
2021-09-27,43138.88,44357.56,42101.09,42163.05,207.507216,41.18765733112266,-1151.4607145051705,-430.86847837448624,-720.5922361306842,-72.22389710666724,-5134.009999999995
2021-09-28,42135.62,42761.9,40878.18,41027.56,212.982702,38.66104720193757,-1306.8508299439782,-469.00687505063513,-837.843954893343,-84.53780419034403,-7270.68
2021-09-29,41027.56,42600.0,40753.27,41540.88,159.839779,40.43980496442719,-1372.7537314422589,-427.92782123913264,-944.8259102031262,-78.97106667245049,-5712.120000000003
2021-09-30,41540.87,44107.61,41413.79,43814.04,230.712581,47.6759652704712,-1227.4084408048147,-226.06602448135072,-1001.342416323464,-54.31961133041252,789.739999999998
2021-10-01,43825.91,48454.35,43296.61,48141.86,434.783915,58.11065433387862,-754.307162489953,197.62820306680885,-951.9353655567619,-7.386240402550626,7430.520000000004
2021-10-02,48141.86,48329.32,47432.44,47673.42,92.462526,56.79050374377216,-412.41610782742646,431.6154061834684,-844.0315140108949,-8.821486141343948,4104.0999999999985
2021-10-03,47652.54,49213.41,47085.02,48193.6,140.454943,57.933355605596304,-98.35700679179718,596.5396057752782,-694.8966125670754,-10.610144980310398,3320.0800000000017
2021-10-04,48188.92,49490.82,46902.4,49209.86,231.397469,60.15086515615403,229.8907448092432,739.8298859010549,-509.93914109181173,-2.841119378383783,6383.93
2021-10-05,49209.98,51887.58,49048.35,51472.55,242.549091,64.62243917228635,664.9445588008384,939.9069599141201,-274.9624011132817,-3.6682416869510126,8781.080000000002
2021-10-06,51453.36,55763.34,50399.09,55314.08,578.993271,70.64507216516509,1304.6678084090527,1263.7041676178676,40.96364079118516,-2.9828053481488426,12156.770000000004
2021-10-07,55326.96,55335.86,53372.79,53759.47,319.263736,65.7657426056167,1666.9930004564085,1300.8234877321786,366.16951272422983,-13.30444320214369,11596.419999999998
2021-10-08,53786.77,56108.63,53626.09,53931.59,202.765858,66.0453649738287,1945.5993133088268,1263.5438404676775,682.0554728411493,-14.177720353023314,12904.029999999999
2021-10-09,53974.27,55469.69,53673.33,54909.73,94.383476,67.6618813667403,2219.7368027138946,1230.1450638981962,989.5917388156984,-7.807697116837343,13368.850000000006
2021-10-10,54929.4,56517.37,54106.64,54632.2,159.560014,66.69171430164904,2387.081595806594,1117.9918855927165,1269.0897102138777,-11.9586275144157,10818.159999999996
2021-10-11,54650.0,57828.75,54425.55,57472.39,196.150945,71.23697825926135,2717.556842864331,1158.7737061203625,1558.7831367439685,-2.086969151086826,9330.529999999999
2021-10-12,57452.25,57667.6,53918.36,56008.43,304.384578,66.22085594430155,2828.723753318518,1015.9524932596396,1812.7712600588784,-10.660432386088114,8335.010000000002
2021-10-13,55994.38,57767.57,54243.01,57381.02,330.799268,68.46307614803396,2993.078526428566,944.2458130957498,2048.832713332816,-2.72757289691844,9187.419999999998
2021-10-14,57374.38,58522.72,56838.93,57323.25,257.861185,68.25771061388234,3083.128921014184,827.4369661450942,2255.69195486909,-7.877717946343488,8113.389999999999
2021-10-15,57335.18,62921.75,56868.66,61692.71,568.478276,74.49050840427749,3467.1067638261084,969.1318471656145,2497.974916660494,-7.672221407235636,10220.159999999996
2021-10-16,61705.9,62355.71,60152.52,60875.66,193.45106,71.65709754768763,3663.255139090994,932.2241779443998,2731.030961146594,-12.772615617986972,5561.580000000002
2021-10-17,60882.41,61765.36,58950.0,61522.79,264.328583,72.5477616700216,3826.809049750489,876.622470883116,2950.186578867373,-8.732938602377748,7763.32
2021-10-18,61558.1,62697.12,59887.66,62069.63,363.712873,73.31099178171316,3954.9617826062095,803.8201629910691,3151.1416196151404,-6.142113685181738,8138.040000000001
2021-10-19,62035.82,64470.07,61361.15,64287.6,535.998815,76.20110350832837,4187.22763561162,828.8688127971836,3358.3588228144363,-1.2967824558062113,9377.869999999995
2021-10-20,64300.48,67018.63,63511.28,66010.31,368.213992,78.1777245761639,4458.908772460738,880.4399597170409,3578.468812743697,-7.389211657179084,11378.11
2021-10-21,65991.72,66642.09,62003.91,62202.64,527.213957,65.27341568581133,4317.204833838696,590.988816875999,3726.216016962697,-35.96024353856701,4730.25
2021-10-22,62202.64,63718.37,60022.06,60701.38,355.27964,60.9982735157199,4037.2256815412184,248.80773166281688,3788.4179498784015,-47.33689014109841,4692.949999999997
2021-10-23,60666.1,61729.12,59602.68,61291.02,146.715675,62.04962045245006,3818.8973350797605,24.383508161086866,3794.5138269186737,-43.72131261416754,3910.0
2021-10-24,61312.35,61456.99,59525.69,60869.33,190.081443,60.787594667181544,3570.6830769110384,-179.06460000610832,3749.7476769171467,-46.94025390316383,3546.0800000000017
2021-10-25,60886.74,63723.55,60644.15,63079.59,182.497893,64.82579728908023,3511.838708523457,-190.32717471495198,3702.165883238409,-30.068387903455474,1386.8799999999974
2021-10-26,63099.08,63287.36,59852.95,60312.97,216.903533,56.92360088584826,3205.0155856155397,-397.7202380982958,3602.7358237138355,-52.487941876793464,-562.6900000000023
2021-10-27,60301.41,61475.81,58035.54,58409.03,408.39149,52.20711960819519,2776.2214513074505,-661.2114979251082,3437.4329492325587,-84.5761662917375,-3113.760000000002
2021-10-28,58435.87,62459.33,57802.53,60596.98,626.118139,56.65203299108598,2583.171101620974,-683.4094780892683,3266.580579710242,-63.267674682782314,-1472.6499999999942
2021-10-29,60564.1,62955.51,60188.25,62252.25,396.651846,59.7052959012738,2534.5273108224937,-585.6426151101987,3120.1699259326924,-51.717971810201725,-2035.3499999999985
2021-10-30,62275.71,62355.63,60732.29,61870.93,231.412042,58.67990306401506,2437.1138871391013,-546.444831034873,2983.5587181739743,-55.855513720554264,-4139.379999999997
2021-10-31,61882.1,62389.28,59967.91,61311.4,262.520374,57.12945931639504,2288.3845792716093,-556.1393111218922,2844.5238903935015,-61.92673690606656,-891.239999999998
2021-11-01,61336.41,62428.57,59430.32,60913.6,353.261199,55.99665525221213,2114.0469781871434,-584.3815297650867,2698.42850795223,-66.24309632056946,212.22000000000116
2021-11-02,60891.41,64266.13,60650.37,63180.46,301.599019,60.77034095602715,2134.1981228852164,-451.3843080536112,2585.5824309388277,-41.64635800392794,1889.4400000000023
2021-11-03,63224.11,63514.5,60069.42,62896.54,399.915045,59.89393175789707,2103.0158217468415,-386.053287353589,2489.0691091004305,-42.37258415577242,2027.2099999999991
2021-11-04,62912.21,63115.47,60678.25,61424.36,322.759893,55.43007423260555,1937.1803912623946,-441.51097427042896,2378.6913655328235,-43.965746642737756,-1655.229999999996
2021-11-05,61383.49,62584.47,60727.49,60975.0,233.404191,54.10457443012167,1749.3298358542088,-503.4892237428917,2252.8190595971005,-50.91790952410419,662.0299999999988
